Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Payment,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date,Location
330008,WYOMING COUNTY COMMUNITY HOSPITAL,400 NORTH MAIN STREET,WARSAW,NY,14569,WYOMING,5857862233,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"400 NORTH MAIN STREET
WARSAW, NY 14569
(42.75423283300006, -78.13245404699995)"
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,41,$20310.00,17668,23547,,07/01/2010,06/30/2013,"1276 FULTON AVENUE
BRONX, NY 10456
(40.831642559000045, -73.90378373899995)"
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,229,$18947.00,17635,20429,,07/01/2010,06/30/2013,"169 RIVERSIDE DRIVE
BINGHAMTON, NY 13905
(42.092692863000025, -75.93587650699999)"
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623125,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,320,$22237.00,20633,23902,,07/01/2010,06/30/2013,"43 NEW SCOTLAND AVENUE
ALBANY, NY 12208
(42.65322139300008, -73.77398808799995)"
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,227,$22740.00,20912,24657,,07/01/2010,06/30/2013,"89TH AVENUE AND VAN WYCK EXPRESSWAY
JAMAICA, NY 11418
(40.70142312100006, -73.81628594799997)"
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,7186925302,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,113,$20969.00,18898,23387,,07/01/2010,06/30/2013,"2525 KINGS HIGHWAY
BROOKLYN, NY 11229
(40.613804834000064, -73.94830675599997)"
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,8454548500,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,472,$22352.00,21071,23759,,07/01/2010,06/30/2013,"45 READE PLACE
POUGHKEEPSIE, NY 12601
(41.69448931800008, -73.93500054099997)"
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,2122417981,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,364,$21953.00,20502,23534,,07/01/2010,06/30/2013,"ONE GUSTAVE L LEVY PLACE
NEW YORK, NY 10029
(40.789277740000045, -73.95472707699997)"
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,5165720123,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,78,$22819.00,20080,25755,,07/01/2010,06/30/2013,"2201 HEMPSTEAD TURNPIKE
EAST MEADOW, NY 11554
(40.72533917800007, -73.55429809299994)"
330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10304,RICHMOND,7188181234,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,101,$22892.00,20443,25628,,07/01/2010,06/30/2013,"355 BARD AVENUE
STATEN ISLAND, NY 10304
(40.63564760500003, -74.10669158399998)"
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NEWARK,NY,14513,WAYNE,3153322022,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,40,$20873.00,18126,23891,,07/01/2010,06/30/2013,"111 DRIVING PARK AVENUE
NEWARK, NY 14513
(43.05431388800008, -77.10011835699999)"
330033,"CHENANGO MEMORIAL HOSPITAL, INC",179 NORTH BROAD STREET,NORWICH,NY,13815,CHENANGO,6073354111,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,53,$17673.00,15590,20011,,07/01/2010,06/30/2013,"179 NORTH BROAD STREET
NORWICH, NY 13815
(42.54177280700003, -75.52474696399997)"
330043,SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,11706,SUFFOLK,6319683000,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,272,$23542.00,21787,25442,,07/01/2010,06/30/2013,"301 EAST MAIN STREET
BAY SHORE, NY 11706
(40.72507723200005, -73.23991615999995)"
330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,3157986000,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,187,$19167.00,17592,20789,,07/01/2010,06/30/2013,"1656 CHAMPLIN AVENUE
UTICA, NY 13503
(43.09836000100006, -75.27549493799995)"
330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,6313512000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,335,$22484.00,20959,24165,,07/01/2010,06/30/2013,"270 PARK AVENUE
HUNTINGTON, NY 11743
(40.87967427400008, -73.41749431099998)"
330046,ST LUKE'S ROOSEVELT HOSPITAL,1111 AMSTERDAM AVENUE,NEW YORK,NY,10025,NEW YORK,2125234000,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,352,$23438.00,21877,25072,,07/01/2010,06/30/2013,"1111 AMSTERDAM AVENUE
NEW YORK, NY 10025
(40.80584429900006, -73.96172233799996)"
330047,ST MARY'S HOSPITAL AT AMSTERDAM,427 GUY PARK AVENUE,AMSTERDAM,NY,12010,MONTGOMERY,5188421900,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,103,$19994.00,18041,22259,,07/01/2010,06/30/2013,"427 GUY PARK AVENUE
AMSTERDAM, NY 12010
(42.95352573400004, -74.21554164999998)"
330049,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,RHINEBECK,NY,12572,DUTCHESS,8458713391,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,32,$22117.00,19025,25770,,07/01/2010,06/30/2013,"6511 SPRINGBROOK AVENUE
RHINEBECK, NY 12572
(41.93414478100004, -73.91238661899996)"
330053,MEDINA MEMORIAL HOSPITAL,200 OHIO STREET,MEDINA,NY,14103,ORLEANS,5857988111,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,36,$18287.00,15969,21022,,07/01/2010,06/30/2013,"200 OHIO STREET
MEDINA, NY 14103
(43.22364939900007, -78.39708824099995)"
330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,QUEENS,7186701231,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,363,$21815.00,20389,23312,,07/01/2010,06/30/2013,"56-45 MAIN STREET
FLUSHING, NY 11355
(40.74722408800005, -73.82613492499996)"
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,NY,11201,KINGS,7182508000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,103,$19652.00,17652,21882,,07/01/2010,06/30/2013,"121 DEKALB AVENUE
BROOKLYN, NY 11201
(40.68986978700008, -73.97800735899995)"
330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,ALBANY,5185251550,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,396,$19569.00,18423,20864,,07/01/2010,06/30/2013,"315 SOUTH MANNING BOULEVARD
ALBANY, NY 12208
(42.65777071300005, -73.80378411399994)"
330058,GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,GENEVA,NY,14456,ONTARIO,3157874175,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,37,$19003.00,16485,22021,,07/01/2010,06/30/2013,"196 -198 NORTH STREET
GENEVA, NY 14456
(42.86318571500004, -76.98898855099998)"
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,487,$22934.00,21575,24371,,07/01/2010,06/30/2013,"111 EAST 210TH STREET
BRONX, NY 10467
(40.879848268000046, -73.88018500799996)"
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,124,$23359.00,20993,26009,,07/01/2010,06/30/2013,"55 PALMER AVENUE
BRONXVILLE, NY 10708
(40.94160369600007, -73.83662092099996)"
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,37,$19902.00,17276,23021,,07/01/2010,06/30/2013,"621 TENTH STREET
NIAGARA FALLS, NY 14302
(43.093490006000025, -79.05041111499997)"
330067,ST FRANCIS HOSPITAL,241 NORTH ROAD,POUGHKEEPSIE,NY,12601,DUTCHESS,8454835000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,42,$21273.00,18523,24400,,07/01/2010,06/30/2013,"241 NORTH ROAD
POUGHKEEPSIE, NY 12601
(41.718564223000044, -73.93014621699996)"
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,44,$18829.00,16440,21471,,07/01/2010,06/30/2013,"127 NORTH STREET
BATAVIA, NY 14020
(42.999397292000026, -78.18794936899997)"
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,40,$20412.00,17777,23374,,07/01/2010,06/30/2013,"350 PARRISH STREET
CANANDAIGUA, NY 14424
(42.87562572200005, -77.28821057699997)"
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,116,$20733.00,18731,22996,,07/01/2010,06/30/2013,"2157 MAIN STREET
BUFFALO, NY 14214
(42.92941654200007, -78.84964922799998)"
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,46,$21828.00,18907,25154,,07/01/2010,06/30/2013,"2233 STATE ROUTE 86
SARANAC LAKE, NY 12983
(44.34492100600005, -74.14459220199996)"
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,79,$17550.00,15538,19729,,07/01/2010,06/30/2013,"234 EAST 149TH STREET
BRONX, NY 10451
(40.81772106900007, -73.92407410399994)"
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,75,$20413.00,18107,23001,,07/01/2010,06/30/2013,"133 PARK STREET
MALONE, NY 12953
(44.856826701000045, -74.29199423699998)"
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,6074232000,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,86,$18616.00,16739,20681,,07/01/2010,06/30/2013,"ONE NORTON AVENUE
ONEONTA, NY 13820
(42.45760420000005, -75.05160432399998)"
330086,MONTEFIORE MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,WESTCHESTER,9146648000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,28,$19918.00,17065,23226,,07/01/2010,06/30/2013,"12 NORTH 7TH AVENUE
MOUNT VERNON, NY 10550
(40.91027772700005, -73.83965349499994)"
330088,EASTERN LONG ISLAND HOSPITAL,201 MANOR PLACE,GREENPORT,NY,11944,SUFFOLK,6314771000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,36,$21239.00,18453,24714,,07/01/2010,06/30/2013,"201 MANOR PLACE
GREENPORT, NY 11944
(41.11080472200007, -72.36180943299996)"
330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,CHEMUNG,6077374100,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,293,$20750.00,19380,22395,,07/01/2010,06/30/2013,"600 ROE AVENUE
ELMIRA, NY 14905
(42.099266631000035, -76.82677701999995)"
330094,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVENUE,HUDSON,NY,12534,COLUMBIA,5188287601,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,98,$19804.00,17817,21985,,07/01/2010,06/30/2013,"71 PROSPECT AVENUE
HUDSON, NY 12534
(42.245796548000044, -73.77788773299994)"
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,5855931100,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,28,$19385.00,16727,22638,,07/01/2010,06/30/2013,"191 NORTH MAIN STREET
WELLSVILLE, NY 14895
(42.12292412900007, -77.94995565299996)"
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"113 HOLLAND AVENUE
ALBANY, NY 12208
(42.651408837000076, -73.77623284599997)"
330100,NY EYE AND EAR INFIRMARY,310 EAST 14TH STREET,NEW YORK,NY,10003,NEW YORK,2129794000,Payment for heart attack patients,PAYM_30_AMI,Not Available,Not Available,,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2010,06/30/2013,"310 EAST 14TH STREET
NEW YORK, NY 10003
(40.732190573000025, -73.98463193499998)"
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10021,NEW YORK,2127464189,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,858,$22291.00,21268,23333,,07/01/2010,06/30/2013,"525 EAST 68TH STREET
NEW YORK, NY 10021
(40.764190014000064, -73.95529348899998)"
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,7164476100,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,100,$20914.00,18720,23159,,07/01/2010,06/30/2013,"2950 ELMWOOD AVENUE
KENMORE, NY 14217
(42.97722010500007, -78.87870862299997)"
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,7163732600,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,86,$19125.00,17201,21278,,07/01/2010,06/30/2013,"515 MAIN STREET
OLEAN, NY 14760
(42.08982368200003, -78.42681250199996)"
330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,ROCKLAND,8453482000,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,120,$25134.00,22524,27990,,07/01/2010,06/30/2013,"160 NORTH MIDLAND AVENUE
NYACK, NY 10960
(41.09537451600005, -73.92524268399995)"
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NASSAU,5165620100,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,587,$21618.00,20509,22862,,07/01/2010,06/30/2013,"300 COMMUNITY DRIVE
MANHASSET, NY 11030
(40.778836940000076, -73.70293525799997)"
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,143,$20828.00,18836,22884,,07/01/2010,06/30/2013,"1300 ROANOKE AVENUE
RIVERHEAD, NY 11901
(40.93387069700003, -72.67451567199998)"
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,53,$19314.00,16819,21796,,07/01/2010,06/30/2013,"555 ST JOSEPH'S BLVD
ELMIRA, NY 14902
(42.08793679900003, -76.80412594699999)"
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"224 EAST MAIN STREET
SPRINGVILLE, NY 14141
(42.50888207500003, -78.67554174999998)"
330115,ONEIDA HEALTHCARE CENTER,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"321 GENESEE STREET
ONEIDA, NY 13421
(43.07867160500007, -75.65391429899995)"
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NEW YORK,2124392345,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,249,$22304.00,20590,24111,,07/01/2010,06/30/2013,"100 EAST 77TH STREET
NEW YORK, NY 10021
(40.77421633300003, -73.96128368499996)"
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"76 VETERANS AVE.
BATH, NY 14810
(42.343349826000065, -77.34772262499996)"
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,5859224000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,343,$21111.00,19722,22601,,07/01/2010,06/30/2013,"1425 PORTLAND AVENUE
ROCHESTER, NY 14621
(43.19192708000003, -77.58441844499998)"
330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,8453432424,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,399,$22066.00,20628,23504,,07/01/2010,06/30/2013,"707 EAST MAIN STREET
MIDDLETOWN, NY 10940
(41.43999048500007, -74.36939473199999)"
330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,BRONX,7189185000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,50,$19635.00,17219,22327,,07/01/2010,06/30/2013,"1400 PELHAM PARKWAY SOUTH
BRONX, NY 10461
(40.85739375300005, -73.84647269899995)"
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,7183341141,Payment for heart attack patients,PAYM_30_AMI,Less than the National Average Payment,136,$18729.00,17048,20646,,07/01/2010,06/30/2013,"79-01 BROADWAY
ELMHURST, NY 11373
(40.744366429000024, -73.88596946299998)"
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"3495 BAILEY AVENUE
BUFFALO, NY 14215
(42.95082595400004, -78.81367395699993)"
330132,TLC HEALTH NETWORK,100 MEMORIAL DRIVE,GOWANDA,NY,14070,CATTARAUGUS,7165323377,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"100 MEMORIAL DRIVE
GOWANDA, NY 14070
(42.463309329000026, -78.94291722299994)"
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,8458565351,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,63,$22194.00,19479,25170,,07/01/2010,06/30/2013,"160 EAST MAIN STREET
PORT JERVIS, NY 12771
(41.36811386000005, -74.68246467799997)"
330136,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,6075473456,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,207,$19918.00,18338,21602,,07/01/2010,06/30/2013,"ONE ATWELL ROAD
COOPERSTOWN, NY 13326
(42.69583177900006, -74.92267689199997)"
33013F,CANANDAIGUA VA MEDICAL CENTER,400 FOOT HILL AVE.,CANANDAIGUA,NY,14424,ONTARIO,5853942000,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"400 FOOT HILL AVE.
CANANDAIGUA, NY 14424
(42.90078353000007, -77.27083972099996)"
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,3154485111,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,801,$21339.00,20359,22363,,07/01/2010,06/30/2013,"301 PROSPECT AVENUE
SYRACUSE, NY 13203
(43.055715847000045, -76.14918691599996)"
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,6316547100,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,309,$23433.00,21791,25194,,07/01/2010,06/30/2013,"101 HOSPITAL ROAD
PATCHOGUE, NY 11772
(40.78030264200004, -72.97817419399996)"
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",7571 STATE ROUTE 54,BATH,NY,14810,STEUBEN,6077768500,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"7571 STATE ROUTE 54
BATH, NY 14810
(42.37288258400008, -77.27875672399995)"
